time_period,time_identifier,version,geographic_level,country_code,country_name,characteristic_gender,table,school_type,characteristic_admission_type,characteristic_religious_denomination,subject,qualification_type,subject_entry,total_achieving_9_1,total_achieving_9_4,total_achieving_9_5,total_achieving_a_b,total_achieving_a_e,total_achieving_level_1_pass,total_achieving_level_2_pass,percentage_achieving_9_1,percentage_achieving_9_4,percentage_achieving_9_5,percentage_achieving_a_b,percentage_achieving_a_e,percentage_achieving_level_1_pass,percentage_achieving_level_2_pass
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Biblical Hebrew,GCSE,213,213,209,194,z,z,z,z,100,98,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Biology,GCSE,76308,76056,71699,65999,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Biology,GCSE,76555,76358,72804,67881,z,z,z,z,100,95,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Biology,GCSE,152863,152414,144503,133880,z,z,z,z,100,95,88,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Business,GCSE,53492,52903,41672,33452,z,z,z,z,99,78,63,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Business,GCSE,36540,36254,29967,25073,z,z,z,z,99,82,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Business,GCSE,90032,89157,71639,58525,z,z,z,z,99,80,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Chemistry,GCSE,75424,75206,70664,64059,z,z,z,z,100,94,85,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Chemistry,GCSE,75616,75452,71433,65346,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Chemistry,GCSE,151040,150658,142097,129405,z,z,z,z,100,94,86,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Classical Civilisation,GCSE,555,554,487,428,z,z,z,z,100,88,77,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Classical Civilisation,GCSE,727,724,684,630,z,z,z,z,100,94,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Classical Civilisation,GCSE,1282,1278,1171,1058,z,z,z,z,100,91,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Classical Greek,GCSE,97,97,94,91,z,z,z,z,100,97,94,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Classical Greek,GCSE,37,37,34,33,z,z,z,z,100,92,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Classical Greek,GCSE,134,134,128,124,z,z,z,z,100,96,93,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Combined Science,GCSE,204578,201865,125598,77820,z,z,z,z,99,61,38,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Combined Science,GCSE,198821,196911,132197,87511,z,z,z,z,99,66,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Combined Science,GCSE,403399,398776,257795,165331,z,z,z,z,99,64,41,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Computer Science,GCSE,57766,56963,46339,38372,z,z,z,z,99,80,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Computer Science,GCSE,14499,14340,12392,10772,z,z,z,z,99,85,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Computer Science,GCSE,72265,71303,58731,49144,z,z,z,z,99,81,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Dance,GCSE,516,507,397,310,z,z,z,z,98,77,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Dance,GCSE,7884,7836,6834,5804,z,z,z,z,99,87,74,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Dance,GCSE,8400,8343,7231,6114,z,z,z,z,99,86,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Design & Technology,GCSE,53970,53142,38385,28401,z,z,z,z,98,71,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Design & Technology,GCSE,21827,21626,18394,15659,z,z,z,z,99,84,72,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Design & Technology,GCSE,75797,74768,56779,44060,z,z,z,z,99,75,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Drama,GCSE,17912,17640,13405,10241,z,z,z,z,98,75,57,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Drama,GCSE,32772,32493,28865,25097,z,z,z,z,99,88,77,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Drama,GCSE,50684,50133,42270,35338,z,z,z,z,99,83,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Economics,GCSE,4214,4204,3896,3498,z,z,z,z,100,92,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Economics,GCSE,1967,1959,1811,1648,z,z,z,z,100,92,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Economics,GCSE,6181,6163,5707,5146,z,z,z,z,100,92,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Engineering,GCSE,2099,2078,1612,1298,z,z,z,z,99,77,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Engineering,GCSE,369,365,338,307,z,z,z,z,99,92,83,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Engineering,GCSE,2468,2443,1950,1605,z,z,z,z,99,79,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,English & mathematics,GCSE,283565,278973,203089,141601,z,z,z,z,98,72,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,English & mathematics,GCSE,277032,273793,212728,157510,z,z,z,z,99,77,57,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,English & mathematics,GCSE,560597,552766,415817,299111,z,z,z,z,99,74,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,English Language,GCSE,283934,280590,213987,157044,z,z,z,z,99,75,55,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,English Language,GCSE,277301,275289,237761,195856,z,z,z,z,99,86,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,English Language,GCSE,561235,555879,451748,352900,z,z,z,z,99,80,63,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,English Literature,GCSE,279045,274337,206740,150015,z,z,z,z,98,74,54,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,English Literature,GCSE,274396,271509,233358,191780,z,z,z,z,99,85,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,English Literature,GCSE,553441,545846,440098,341795,z,z,z,z,99,80,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,"English, mathematics & science",GCSE,280711,275727,183996,125046,z,z,z,z,98,66,45,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,"English, mathematics & science",GCSE,275187,271539,194452,139342,z,z,z,z,99,71,51,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,"English, mathematics & science",GCSE,555898,547266,378448,264388,z,z,z,z,98,68,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Film Studies,GCSE,2815,2754,1937,1361,z,z,z,z,98,69,48,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Film Studies,GCSE,2006,1963,1671,1361,z,z,z,z,98,83,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Film Studies,GCSE,4821,4717,3608,2722,z,z,z,z,98,75,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Food Preparation & Nutrition,GCSE,19421,19081,12931,8640,z,z,z,z,98,67,44,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Food Preparation & Nutrition,GCSE,27649,27351,23010,18727,z,z,z,z,99,83,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Food Preparation & Nutrition,GCSE,47070,46432,35941,27367,z,z,z,z,99,76,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,French,GCSE,49609,49275,38194,28521,z,z,z,z,99,77,57,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,French,GCSE,67437,67146,57647,46859,z,z,z,z,100,85,69,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,French,GCSE,117046,116421,95841,75380,z,z,z,z,99,82,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Geography,GCSE,135459,133675,99360,78790,z,z,z,z,99,73,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Geography,GCSE,116172,114939,90430,75165,z,z,z,z,99,78,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Geography,GCSE,251631,248614,189790,153955,z,z,z,z,99,75,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,German,GCSE,16757,16691,14027,11122,z,z,z,z,100,84,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,German,GCSE,17778,17709,15895,13503,z,z,z,z,100,89,76,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,German,GCSE,34535,34400,29922,24625,z,z,z,z,100,87,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,History,GCSE,129533,126984,93141,73003,z,z,z,z,98,72,56,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,History,GCSE,139093,137123,109341,91398,z,z,z,z,99,79,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,History,GCSE,268626,264107,202482,164401,z,z,z,z,98,75,61,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Latin,GCSE,1573,1569,1506,1431,z,z,z,z,100,96,91,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Latin,GCSE,2100,2088,2017,1935,z,z,z,z,99,96,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Latin,GCSE,3673,3657,3523,3366,z,z,z,z,100,96,92,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Mathematics,GCSE,284752,281109,219087,165054,z,z,z,z,99,77,58,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Mathematics,GCSE,277420,274725,217826,165492,z,z,z,z,99,79,60,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Mathematics,GCSE,562172,555834,436913,330546,z,z,z,z,99,78,59,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Mathematics & science,GCSE,281247,276822,191542,136517,z,z,z,z,98,68,49,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Mathematics & science,GCSE,275392,272050,196385,142417,z,z,z,z,99,71,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Mathematics & science,GCSE,556639,548872,387927,278934,z,z,z,z,99,70,50,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Media/Film/TV,GCSE,13796,13556,9955,7210,z,z,z,z,98,72,52,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Media/Film/TV,GCSE,13138,13002,11346,9580,z,z,z,z,99,86,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Media/Film/TV,GCSE,26934,26558,21301,16790,z,z,z,z,99,79,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Music,GCSE,14500,14312,12070,10321,z,z,z,z,99,83,71,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Music,GCSE,16606,16460,14776,13020,z,z,z,z,99,89,78,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Music,GCSE,31106,30772,26846,23341,z,z,z,z,99,86,75,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Other Modern Languages,GCSE,8942,8701,8069,7471,z,z,z,z,97,90,84,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Other Modern Languages,GCSE,10575,10349,9927,9428,z,z,z,z,98,94,89,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Other Modern Languages,GCSE,19517,19050,17996,16899,z,z,z,z,98,92,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Other Sciences,GCSE,1432,1425,1261,1130,z,z,z,z,100,88,79,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Other Sciences,GCSE,511,509,459,420,z,z,z,z,100,90,82,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Other Sciences,GCSE,1943,1934,1720,1550,z,z,z,z,100,89,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Physical Education,GCSE,40315,40183,33604,27520,z,z,z,z,100,83,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Physical Education,GCSE,23662,23609,21278,18865,z,z,z,z,100,90,80,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Physical Education,GCSE,63977,63792,54882,46385,z,z,z,z,100,86,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Physics,GCSE,75440,75271,71702,65886,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Physics,GCSE,75385,75234,71744,65572,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Physics,GCSE,150825,150505,143446,131458,z,z,z,z,100,95,87,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Religious Studies,GCSE,96497,94667,70104,55042,z,z,z,z,98,73,57,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Religious Studies,GCSE,113380,112314,95456,82490,z,z,z,z,99,84,73,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Religious Studies,GCSE,209877,206981,165560,137532,z,z,z,z,99,79,66,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Social Studies,GCSE,19281,18909,13531,10173,z,z,z,z,98,70,53,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Social Studies,GCSE,33877,33530,27726,23025,z,z,z,z,99,82,68,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Social Studies,GCSE,53158,52439,41257,33198,z,z,z,z,99,78,62,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Spanish,GCSE,43033,42660,33013,25266,z,z,z,z,99,77,59,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Spanish,GCSE,58684,58332,50325,41272,z,z,z,z,99,86,70,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Spanish,GCSE,101717,100992,83338,66538,z,z,z,z,99,82,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S2,All state-funded,Total,Total,Statistics,GCSE,11139,11036,9080,7189,z,z,z,z,99,82,65,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S2,All state-funded,Total,Total,Statistics,GCSE,8467,8405,6999,5412,z,z,z,z,99,83,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S2,All state-funded,Total,Total,Statistics,GCSE,19606,19441,16079,12601,z,z,z,z,99,82,64,z,z,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Accounting,AS level and FSMQ,11,z,z,z,1,1,z,z,z,z,z,9,9,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S4,All schools,Total,Total,Accounting,AS level and FSMQ,7,z,z,z,1,1,z,z,z,z,z,14,14,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S4,All schools,Total,Total,Accounting,AS level and FSMQ,18,z,z,z,2,2,z,z,z,z,z,11,11,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Any classical study,AS level and FSMQ,2,z,z,z,2,2,z,z,z,z,z,100,100,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S4,All schools,Total,Total,Any classical study,AS level and FSMQ,13,z,z,z,12,12,z,z,z,z,z,92,92,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S4,All schools,Total,Total,Any classical study,AS level and FSMQ,15,z,z,z,14,14,z,z,z,z,z,93,93,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Any design & technology,AS level and FSMQ,1,z,z,z,0,0,z,z,z,z,z,0,0,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S4,All schools,Total,Total,Any design & technology,AS level and FSMQ,14,z,z,z,7,7,z,z,z,z,z,50,50,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S4,All schools,Total,Total,Any design & technology,AS level and FSMQ,15,z,z,z,7,7,z,z,z,z,z,47,47,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Any modern language,AS level and FSMQ,64,z,z,z,60,60,z,z,z,z,z,94,94,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S4,All schools,Total,Total,Any modern language,AS level and FSMQ,26,z,z,z,23,23,z,z,z,z,z,88,88,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S4,All schools,Total,Total,Any modern language,AS level and FSMQ,90,z,z,z,83,83,z,z,z,z,z,92,92,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Any other subject,AS level and FSMQ,30,z,z,z,21,21,z,z,z,z,z,70,70,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S4,All schools,Total,Total,Any other subject,AS level and FSMQ,18,z,z,z,11,11,z,z,z,z,z,61,61,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S4,All schools,Total,Total,Any other subject,AS level and FSMQ,48,z,z,z,32,32,z,z,z,z,z,67,67,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Any science,AS level and FSMQ,11,z,z,z,9,9,z,z,z,z,z,82,82,z,z
202021,Academic year,Revised,National,E92000001,England,Girls,S4,All schools,Total,Total,Any science,AS level and FSMQ,15,z,z,z,8,8,z,z,z,z,z,53,53,z,z
202021,Academic year,Revised,National,E92000001,England,Total,S4,All schools,Total,Total,Any science,AS level and FSMQ,26,z,z,z,17,17,z,z,z,z,z,65,65,z,z
202021,Academic year,Revised,National,E92000001,England,Boys,S4,All schools,Total,Total,Any subject,AS level and FSMQ,3345,z,z,z,2515,2515,z,z,z,z,z,75,75,z,z
